Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
44,1,49,50.71,1,87.61,82.06,12.25,10.2,91.84,71.43,53.06,12.24,12.24,12.24,0,0,0,0,0,10.2,4.08,6.12,16.33,10.2,6.12,6.12,2.04,22.45,10.2,4.08,0,0,0,0,12.24,0,12.24,4.08,4.08,0,0,0,2.04,0,4.08,4.08,0,0,0,0,0,0,0,0,4.08,4.08,0,0,0,0,4.08,0,0,0,0,0,6.12,0,0,6.12,4.08,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,4.08,0,0,0,0,2.04,12.24,6.12,0,0,4.08,2.04,0,0,2.04,4.08,10.2,0,2.04,0,2.04,0,0,30.61,8.16,0,0,0,4.08,18.37
45,1,27,55.25,99,1,77.5,13.5,11.11,85.19,62.96,40.74,7.41,7.41,0,3.7,0,0,0,0,0,0,0,14.81,11.11,3.7,7.41,0,25.93,3.7,0,14.81,3.7,7.41,3.7,14.81,0,14.81,0,7.41,3.7,3.7,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,22.22,7.41,0,0,0,0,7.41,14.81,0,0,0,0,7.41,0,0,7.41,3.7,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,14.81,3.7,0,0,0,0,3.7,0,0,0,3.7,3.7,0,0,0,0,0,11.11,7.41,3.7,0,0,0,0
46,1,21,99,40.06,5.94,99,10.5,28.57,95.24,52.38,42.86,0,0,0,0,0,0,0,0,14.29,4.76,4.76,23.81,0,0,4.76,0,4.76,4.76,9.52,23.81,9.52,19.05,0,9.52,0,9.52,0,4.76,4.76,0,0,0,0,19.05,14.29,4.76,4.76,4.76,0,0,0,0,0,9.52,9.52,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,9.52,0,4.76,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0
47,1,7,2.35,99,1,20.23,7,0,85.71,71.43,71.43,28.57,14.29,0,14.29,0,0,0,14.29,0,0,0,14.29,28.57,0,0,0,28.57,0,0,14.29,14.29,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0
48,1,14,35.59,79.51,24.32,20.23,7,0,92.86,92.86,64.29,21.43,14.29,7.14,7.14,0,0,0,7.14,21.43,7.14,0,14.29,7.14,7.14,7.14,0,14.29,14.29,14.29,7.14,7.14,0,0,14.29,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,7.14,0,0,0,0,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,0
49,1,14,89.52,9.23,72.58,98.65,4.67,21.43,100,85.71,64.29,7.14,0,0,0,0,0,0,7.14,14.29,7.14,0,28.57,0,21.43,7.14,0,7.14,7.14,0,0,0,0,0,28.57,0,28.57,0,7.14,0,14.29,0,7.14,0,7.14,7.14,0,7.14,7.14,0,0,0,0,0,7.14,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,14.29,0,0,0,7.14,7.14,0,0,0,21.43,7.14,0,7.14,7.14,0,0
50,1,3,89.52,40.06,99,20.23,3,0,100,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0
51,1,18,95.3,72.07,96.01,20.23,18,11.11,94.44,72.22,44.44,5.56,5.56,0,0,0,0,5.56,0,5.56,5.56,5.56,27.78,5.56,11.11,5.56,0,16.67,5.56,5.56,0,0,0,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,11.11,0,5.56,11.11,0,0,0,0,0,16.67,0,0,5.56,5.56,5.56,0
52,1,9,1,40.06,77.17,20.23,9,22.22,88.89,77.78,66.67,11.11,0,0,0,0,0,0,11.11,22.22,0,11.11,0,11.11,33.33,0,0,11.11,11.11,11.11,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,22.22,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,8,89.52,99,99,20.23,8,25,100,87.5,50,12.5,12.5,0,0,12.5,0,0,0,12.5,12.5,0,12.5,0,12.5,0,0,25,0,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,12.5,12.5,0,0,12.5,0,0,12.5,0,37.5,37.5,0,0,0,0,0
54,1,14,18.12,40.06,99,98.65,4.67,28.57,78.57,64.29,35.71,7.14,7.14,0,0,7.14,0,0,0,14.29,7.14,7.14,0,7.14,14.29,0,7.14,21.43,7.14,7.14,7.14,0,7.14,0,14.29,0,14.29,0,0,7.14,7.14,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,35.71,7.14,0,0,0,0,0,0,0,28.57,7.14,0,14.29,0,7.14,0
55,1,7,1,1,99,20.23,7,28.57,85.71,42.86,42.86,28.57,14.29,14.29,0,0,0,0,14.29,14.29,0,0,0,28.57,14.29,14.29,0,28.57,0,0,14.29,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,42.86,0,0,14.29,0,28.57,0
56,1,5,89.52,99,99,20.23,5,20,100,60,40,20,20,0,0,20,0,0,0,20,0,0,20,0,0,0,0,20,0,0,20,0,20,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,36,79.79,72.07,3.81,93.93,18,27.78,88.89,69.44,50,5.56,2.78,0,0,0,0,2.78,2.78,5.56,0,0,25,13.89,5.56,5.56,0,22.22,11.11,0,5.56,0,5.56,0,8.33,0,8.33,0,0,5.56,0,2.78,0,0,5.56,5.56,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,2.78,0,0,2.78,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,2.78,19.44,13.89,0,0,11.11,2.78,0,0,2.78,2.78,5.56,0,0,0,0,0,0,2.78,2.78,0,0,0,0,0
58,1,15,39.7,77.41,1,97.84,7.5,20,80,66.67,40,13.33,6.67,0,0,0,0,6.67,6.67,0,0,0,13.33,20,0,0,0,40,6.67,0,13.33,0,13.33,0,6.67,0,6.67,0,0,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,26.67,13.33,0,0,6.67,6.67,0,0,0,0,13.33,0,0,0,0,0,0,13.33,6.67,0,0,0,6.67,0
59,1,24,97.04,18.97,39.59,99,8,25,79.17,58.33,33.33,0,0,0,0,0,0,0,0,0,0,0,20.83,12.5,0,0,0,25,12.5,8.33,4.17,0,4.17,0,20.83,0,20.83,8.33,4.17,4.17,4.17,0,4.17,0,8.33,8.33,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,8.33,0,4.17,4.17,0,0,0,0,0,0,4.17,0,0,0,0,0,16.67,12.5,0,0,0,0,4.17
60,1,3,89.52,40.06,1,20.23,3,66.67,100,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,9,33.38,99,77.17,20.23,9,11.11,77.78,77.78,55.56,22.22,11.11,0,0,11.11,0,0,11.11,22.22,0,11.11,11.11,11.11,0,0,0,22.22,0,22.22,0,0,0,0,22.22,0,22.22,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,33.33,0,0,0,0,0,33.33
62,1,12,26.1,84.23,89.39,1,12,41.67,75,41.67,41.67,16.67,16.67,0,0,16.67,0,0,0,25,8.33,0,0,0,0,16.67,0,0,8.33,0,8.33,0,0,8.33,16.67,0,16.67,0,0,0,8.33,0,16.67,0,16.67,0,8.33,0,0,0,0,0,0,8.33,33.33,16.67,0,0,8.33,0,0,16.67,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33
63,1,12,49.68,99,1,20.23,12,25,91.67,66.67,66.67,16.67,8.33,0,8.33,0,0,0,8.33,8.33,8.33,0,16.67,16.67,0,8.33,0,16.67,0,0,33.33,8.33,8.33,16.67,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0
64,1,5,1,99,63.35,99,2.5,40,100,80,40,40,40,0,20,0,0,20,0,0,0,0,0,20,0,0,0,40,20,0,40,20,20,0,20,0,20,20,0,0,20,0,0,0,20,20,0,20,20,0,0,0,0,0,80,40,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,60,40,0,0,0,20,0
65,1,18,10.19,72.07,1,93.93,6,11.11,88.89,83.33,61.11,22.22,5.56,0,0,0,0,0,16.67,11.11,0,0,11.11,16.67,0,5.56,0,33.33,11.11,5.56,5.56,0,0,5.56,22.22,0,22.22,0,0,11.11,5.56,0,5.56,0,5.56,5.56,0,5.56,5.56,0,0,0,0,0,16.67,5.56,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,5.56,11.11,5.56,0,0,0,0,0,44.44,11.11,0,0,0,11.11,22.22
66,1,17,16.49,99,83.69,20.23,8.5,17.65,94.12,82.35,70.59,17.65,11.76,0,11.76,0,0,0,5.88,17.65,11.76,0,11.76,17.65,11.76,0,5.88,23.53,5.88,0,17.65,11.76,0,5.88,23.53,5.88,17.65,5.88,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,11.76,0,0,11.76,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,11.76,0,0,0,5.88,0,5.88,0,0,0,0,0,0,23.53,5.88,0,0,0,17.65,0
67,1,8,1,1,15.38,20.23,4,25,87.5,75,62.5,25,12.5,12.5,0,0,0,0,12.5,12.5,0,0,0,25,0,0,12.5,25,12.5,0,25,0,0,25,25,0,25,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,25,0,0,12.5,12.5,0,0
68,1,23,60.52,40.06,74.45,20.23,23,13.04,95.65,82.61,65.22,13.04,8.7,0,8.7,0,0,0,4.35,13.04,13.04,0,13.04,8.7,0,17.39,0,17.39,8.7,0,8.7,8.7,0,0,21.74,0,21.74,0,0,4.35,13.04,0,17.39,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,4.35,0,0,0,0,4.35,0,8.7,0,0,0,0,0,0,0,0,8.7,0,4.35,0,0,0,4.35
69,1,31,51.31,95.44,91.84,20.23,15.5,16.13,90.32,70.97,51.61,19.35,12.9,3.23,6.45,3.23,0,0,6.45,12.9,6.45,0,12.9,3.23,3.23,9.68,0,12.9,6.45,9.68,6.45,6.45,0,0,12.9,0,12.9,6.45,0,0,6.45,0,6.45,0,0,0,0,0,0,0,0,0,0,0,16.13,6.45,0,0,0,3.23,3.23,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,12.9,6.45,0,6.45,0,0,0,3.23,6.45,0,0,0,0,0,0,0,12.9,3.23,3.23,0,0,6.45,0
70,1,13,31.07,81.78,1,20.23,6.5,7.69,76.92,76.92,53.85,15.38,7.69,0,0,7.69,0,0,7.69,15.38,7.69,0,7.69,23.08,0,0,0,23.08,7.69,7.69,7.69,0,0,7.69,30.77,7.69,23.08,0,0,15.38,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,15.38,0,7.69,0,7.69,0,0,38.46,7.69,0,0,0,15.38,15.38
71,1,45,71.95,96.04,1,85.84,45,28.89,71.11,46.67,37.78,8.89,8.89,0,0,4.44,4.44,0,0,6.67,4.44,8.89,11.11,8.89,2.22,4.44,0,15.56,0,2.22,2.22,0,2.22,0,8.89,0,8.89,4.44,0,4.44,0,0,0,0,4.44,4.44,0,0,0,0,0,0,0,0,17.78,8.89,0,2.22,0,0,8.89,8.89,0,0,4.44,0,4.44,0,0,4.44,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,4.44,4.44,0,2.22,2.22,0,0,0,0,4.44,2.22,0,0,0,0,0,0,33.33,8.89,0,0,2.22,0,22.22
72,1,15,22.17,99,1,20.23,15,6.67,86.67,73.33,66.67,20,13.33,0,13.33,0,0,0,6.67,6.67,6.67,6.67,13.33,20,6.67,0,0,26.67,0,0,13.33,13.33,0,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,13.33
73,1,7,18.12,99,24.32,20.23,3.5,14.29,100,100,57.14,14.29,14.29,0,0,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,0,42.86,0,0,0,0,0,0,42.86,14.29,28.57,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,14.29,14.29,14.29,0,0,28.57,14.29,0,14.29,0,0,0
74,1,84,76.24,91.33,64.98,75.77,14,21.43,85.71,59.52,48.81,10.71,7.14,1.19,1.19,3.57,0,1.19,3.57,15.48,7.14,9.52,14.29,7.14,5.95,4.76,0,17.86,0,3.57,2.38,1.19,1.19,0,8.33,1.19,7.14,2.38,0,1.19,3.57,0,3.57,0,4.76,3.57,0,3.57,2.38,0,0,0,0,0,16.67,5.95,1.19,2.38,0,0,3.57,10.71,0,0,0,0,1.19,0,0,1.19,4.76,0,0,4.76,2.38,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,2.38,9.52,0,4.76,5.95,1.19,0,0,3.57,0,2.38,1.19,1.19,1.19,0,0,0,27.38,7.14,1.19,0,1.19,4.76,13.1
75,1,44,51.97,27.64,34.4,86.79,14.67,15.91,88.64,70.45,52.27,13.64,4.55,0,0,2.27,0,0,9.09,13.64,9.09,2.27,9.09,4.55,6.82,6.82,2.27,15.91,13.64,4.55,6.82,2.27,2.27,2.27,11.36,0,11.36,0,0,2.27,2.27,0,6.82,0,4.55,4.55,0,0,0,0,0,0,0,0,15.91,11.36,4.55,2.27,0,0,2.27,4.55,0,0,0,0,4.55,2.27,0,2.27,2.27,0,0,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82,6.82,0,0,6.82,0,0,0,4.55,2.27,2.27,0,0,0,0,0,0,18.18,4.55,0,0,0,2.27,11.36
76,1,25,39.7,99,3.34,81.12,12.5,16,80,64,52,16,12,0,8,0,4,0,4,0,0,4,24,12,8,8,0,16,4,4,12,12,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,24,8,0,0,0,0,4,16,4,0,4,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,12,0,0,0,0,0,0,12,4,0,0,0,8,0
77,1,60,87.06,49.98,12.08,90.5,15,15,76.67,61.67,48.33,3.33,3.33,0,1.67,0,0,1.67,0,16.67,5,5,16.67,6.67,8.33,5,0,16.67,3.33,8.33,3.33,3.33,0,0,15,1.67,13.33,1.67,1.67,1.67,8.33,0,5,0,5,5,0,1.67,1.67,0,0,0,0,0,10,5,0,0,0,0,5,5,1.67,0,1.67,0,3.33,0,0,3.33,3.33,1.67,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,1.67,1.67,1.67,5,5,0,1.67,3.33,0,0,0,1.67,1.67,1.67,3.33,0,0,0,0,0,6.67,5,1.67,0,0,0,0
78,1,12,1,1,99,20.23,12,0,91.67,91.67,58.33,25,16.67,16.67,0,0,0,0,8.33,16.67,8.33,0,8.33,16.67,8.33,16.67,8.33,33.33,8.33,0,0,0,0,0,25,8.33,16.67,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,8.33,0,0,0,0,0,0,8.33,8.33,8.33,8.33,8.33,0,0,41.67,0,8.33,0,0,16.67,16.67
79,1,4,1,99,1,20.23,4,25,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,25,0,0,25,0,0,25,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,25,0,0,0,0,0
80,1,10,39.7,99,63.35,20.23,5,30,100,70,50,10,10,0,0,10,0,0,0,20,10,0,10,20,0,10,0,30,0,0,10,10,0,0,10,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,10,10,0,10,0,0,10,10,0,0,0,0,0
81,1,21,1,4.61,99,88.66,7,4.76,100,95.24,66.67,23.81,19.05,14.29,0,4.76,0,0,4.76,0,0,0,14.29,9.52,19.05,9.52,0,28.57,4.76,0,0,0,0,0,28.57,4.76,23.81,9.52,0,4.76,14.29,0,4.76,0,4.76,4.76,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,9.52,9.52,0,9.52,9.52,0,0,0,0,0,4.76,0,4.76,4.76,4.76,0,0,23.81,4.76,4.76,9.52,0,4.76,0
82,1,13,4.85,81.78,30.98,99,13,7.69,100,84.62,69.23,15.38,7.69,0,7.69,0,0,0,7.69,15.38,0,0,7.69,23.08,0,7.69,0,38.46,0,15.38,7.69,7.69,0,0,30.77,0,30.77,7.69,0,15.38,7.69,0,7.69,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,7.69,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,4,89.52,40.06,89.39,99,2,50,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,25,25,0,0,0,0,0
84,1,16,13.27,1,99,20.23,16,6.25,93.75,81.25,50,18.75,6.25,6.25,0,0,0,0,12.5,18.75,6.25,0,6.25,12.5,0,6.25,6.25,18.75,6.25,12.5,0,0,0,0,25,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,6.25,0,0,0,18.75,0,0,6.25,0,0,6.25,0,25,6.25,6.25,0,0,6.25,6.25
85,1,12,99,6.61,89.39,20.23,12,25,83.33,50,41.67,0,0,0,0,0,0,0,0,8.33,8.33,8.33,25,0,8.33,8.33,0,0,8.33,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,11,1.5,99,95.15,99,3.67,27.27,100,72.73,63.64,18.18,18.18,0,0,18.18,0,0,0,18.18,9.09,0,9.09,27.27,18.18,0,0,27.27,9.09,0,0,0,0,0,18.18,0,18.18,0,0,0,9.09,0,9.09,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,27.27,0,0,0,0,0,0,27.27,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,27.27,18.18,0,0,0,9.09,0
87,1,10,97.77,40.06,63.35,20.23,5,20,100,70,70,0,0,0,0,0,0,0,0,30,10,10,20,10,10,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,20,0,0,20
88,1,35,65.15,85.08,24.32,20.23,8.75,11.43,97.14,71.43,51.43,11.43,8.57,0,0,0,0,8.57,2.86,17.14,8.57,5.71,11.43,8.57,8.57,2.86,0,22.86,2.86,2.86,5.71,2.86,2.86,0,8.57,0,8.57,0,2.86,2.86,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,17.14,8.57,2.86,0,0,0,5.71,11.43,0,0,0,0,2.86,0,0,2.86,8.57,0,0,8.57,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,17.14,11.43,2.86,0,5.71,5.71,0,0,8.57,8.57,5.71,2.86,0,0,0,0,0,14.29,8.57,2.86,0,0,0,2.86
